GEOID,NAME,popE,popM,geometry,lon,lat,geometry
51041100812,"Census Tract 1008.12, Chesterfield County, Virginia",4800,398,"c(-77.5702883840955, 37.4288330537753)",-77.5702883840955,37.4288330537753,"c(-77.5702883840955, 37.4288330537753)"
51013101802,"Census Tract 1018.02, Arlington County, Virginia",6161,301,"c(-77.0867940841965, 38.8878409282676)",-77.0867940841965,38.8878409282676,"c(-77.0867940841965, 38.8878409282676)"
51013101703,"Census Tract 1017.03, Arlington County, Virginia",2095,206,"c(-77.0749163398753, 38.8892821449995)",-77.0749163398753,38.8892821449995,"c(-77.0749163398753, 38.8892821449995)"
51019030201,"Census Tract 302.01, Bedford County, Virginia",6468,310,"c(-79.3620888348045, 37.3562785432416)",-79.3620888348045,37.3562785432416,"c(-79.3620888348045, 37.3562785432416)"
51107610300,"Census Tract 6103, Loudoun County, Virginia",5373,377,"c(-77.5557282255427, 39.2012840415057)",-77.5557282255427,39.2012840415057,"c(-77.5557282255427, 39.2012840415057)"
51019030101,"Census Tract 301.01, Bedford County, Virginia",5812,257,"c(-79.2889198047089, 37.4583617496888)",-79.2889198047089,37.4583617496888,"c(-79.2889198047089, 37.4583617496888)"
51810043800,"Census Tract 438, Virginia Beach city, Virginia",3401,223,"c(-75.9946541056244, 36.8720418114566)",-75.9946541056244,36.8720418114566,"c(-75.9946541056244, 36.8720418114566)"
51069051102,"Census Tract 511.02, Frederick County, Virginia",5743,401,"c(-78.1388309065326, 39.2047998367893)",-78.1388309065326,39.2047998367893,"c(-78.1388309065326, 39.2047998367893)"
51109950400,"Census Tract 9504, Louisa County, Virginia",2527,194,"c(-78.0519408382726, 37.936457449045)",-78.0519408382726,37.936457449045,"c(-78.0519408382726, 37.936457449045)"
51153901100,"Census Tract 9011, Prince William County, Virginia",4124,488,"c(-77.3221455049895, 38.5255845916201)",-77.3221455049895,38.5255845916201,"c(-77.3221455049895, 38.5255845916201)"
51810046206,"Census Tract 462.06, Virginia Beach city, Virginia",4533,303,"c(-76.1805122897969, 36.8081923485583)",-76.1805122897969,36.8081923485583,"c(-76.1805122897969, 36.8081923485583)"
51810040802,"Census Tract 408.02, Virginia Beach city, Virginia",3687,255,"c(-76.1554035629305, 36.8608194087422)",-76.1554035629305,36.8608194087422,"c(-76.1554035629305, 36.8608194087422)"
51107611018,"Census Tract 6110.18, Loudoun County, Virginia",2563,222,"c(-77.4448937913297, 39.0319047940394)",-77.4448937913297,39.0319047940394,"c(-77.4448937913297, 39.0319047940394)"
51149850301,"Census Tract 8503.01, Prince George County, Virginia",5643,437,"c(-77.289613655862, 37.2366368774717)",-77.289613655862,37.2366368774717,"c(-77.289613655862, 37.2366368774717)"
51009010600,"Census Tract 106, Amherst County, Virginia",2606,265,"c(-79.0479789441262, 37.4504043612567)",-79.0479789441262,37.4504043612567,"c(-79.0479789441262, 37.4504043612567)"
51153901601,"Census Tract 9016.01, Prince William County, Virginia",3016,169,"c(-77.4939923928274, 38.7875471221664)",-77.4939923928274,38.7875471221664,"c(-77.4939923928274, 38.7875471221664)"
51153901602,"Census Tract 9016.02, Prince William County, Virginia",6534,396,"c(-77.4990874724422, 38.7972159565149)",-77.4990874724422,38.7972159565149,"c(-77.4990874724422, 38.7972159565149)"
51137110300,"Census Tract 1103, Orange County, Virginia",5954,453,"c(-78.2184088910809, 38.1914628366366)",-78.2184088910809,38.1914628366366,"c(-78.2184088910809, 38.1914628366366)"
51013100700,"Census Tract 1007, Arlington County, Virginia",4681,373,"c(-77.1205907139601, 38.8907020953649)",-77.1205907139601,38.8907020953649,"c(-77.1205907139601, 38.8907020953649)"
51013102100,"Census Tract 1021, Arlington County, Virginia",1955,180,"c(-77.124737965931, 38.8635806319889)",-77.124737965931,38.8635806319889,"c(-77.124737965931, 38.8635806319889)"
51087200202,"Census Tract 2002.02, Henrico County, Virginia",3107,170,"c(-77.5436263089042, 37.5869899706008)",-77.5436263089042,37.5869899706008,"c(-77.5436263089042, 37.5869899706008)"
51810046006,"Census Tract 460.06, Virginia Beach city, Virginia",3509,248,"c(-76.1513285166235, 36.8140426514291)",-76.1513285166235,36.8140426514291,"c(-76.1513285166235, 36.8140426514291)"
51089010700,"Census Tract 107, Henry County, Virginia",2815,238,"c(-79.9599455928215, 36.5861142646047)",-79.9599455928215,36.5861142646047,"c(-79.9599455928215, 36.5861142646047)"
51199050206,"Census Tract 502.06, York County, Virginia",5364,318,"c(-76.4141479922952, 37.1122221148708)",-76.4141479922952,37.1122221148708,"c(-76.4141479922952, 37.1122221148708)"
51199050401,"Census Tract 504.01, York County, Virginia",2782,209,"c(-76.4514142049108, 37.2059095399924)",-76.4514142049108,37.2059095399924,"c(-76.4514142049108, 37.2059095399924)"
51177020407,"Census Tract 204.07, Spotsylvania County, Virginia",4477,275,"c(-77.7327433500317, 38.2402458009488)",-77.7327433500317,38.2402458009488,"c(-77.7327433500317, 38.2402458009488)"
51177020104,"Census Tract 201.04, Spotsylvania County, Virginia",3644,256,"c(-77.653941596458, 38.2878484603496)",-77.653941596458,38.2878484603496,"c(-77.653941596458, 38.2878484603496)"
51177020205,"Census Tract 202.05, Spotsylvania County, Virginia",4881,283,"c(-77.4613768366022, 38.1927457129046)",-77.4613768366022,38.1927457129046,"c(-77.4613768366022, 38.1927457129046)"
51083930302,"Census Tract 9303.02, Halifax County, Virginia",3692,346,"c(-78.9651853219381, 36.5946310693116)",-78.9651853219381,36.5946310693116,"c(-78.9651853219381, 36.5946310693116)"
51041100208,"Census Tract 1002.08, Chesterfield County, Virginia",2022,124,"c(-77.5680693326894, 37.4597774515789)",-77.5680693326894,37.4597774515789,"c(-77.5680693326894, 37.4597774515789)"
51041100510,"Census Tract 1005.10, Chesterfield County, Virginia",3240,315,"c(-77.3231766341074, 37.3218138381319)",-77.3231766341074,37.3218138381319,"c(-77.3231766341074, 37.3218138381319)"
51005080302,"Census Tract 803.02, Alleghany County, Virginia",1121,136,"c(-80.1725451027806, 37.7215040846082)",-80.1725451027806,37.7215040846082,"c(-80.1725451027806, 37.7215040846082)"
51149850200,"Census Tract 8502, Prince George County, Virginia",3688,348,"c(-77.3361432995719, 37.2487686839319)",-77.3361432995719,37.2487686839319,"c(-77.3361432995719, 37.2487686839319)"
51005080202,"Census Tract 802.02, Alleghany County, Virginia",1944,158,"c(-80.0246997905088, 37.7075758192884)",-80.0246997905088,37.7075758192884,"c(-80.0246997905088, 37.7075758192884)"
51061930703,"Census Tract 9307.03, Fauquier County, Virginia",2025,187,"c(-77.718927747868, 38.4654431185023)",-77.718927747868,38.4654431185023,"c(-77.718927747868, 38.4654431185023)"
51800075405,"Census Tract 754.05, Suffolk city, Virginia",1840,123,"c(-76.6847174091828, 36.7692615141871)",-76.6847174091828,36.7692615141871,"c(-76.6847174091828, 36.7692615141871)"
51710005901,"Census Tract 59.01, Norfolk city, Virginia",4211,404,"c(-76.2340430296753, 36.8965526888081)",-76.2340430296753,36.8965526888081,"c(-76.2340430296753, 36.8965526888081)"
51107611804,"Census Tract 6118.04, Loudoun County, Virginia",6117,395,"c(-77.4940830150332, 38.915755658923)",-77.4940830150332,38.915755658923,"c(-77.4940830150332, 38.915755658923)"
51061930203,"Census Tract 9302.03, Fauquier County, Virginia",2251,185,"c(-77.9994490575377, 38.8807880461055)",-77.9994490575377,38.8807880461055,"c(-77.9994490575377, 38.8807880461055)"
51061930403,"Census Tract 9304.03, Fauquier County, Virginia",5744,393,"c(-77.6769243893987, 38.6652577197053)",-77.6769243893987,38.6652577197053,"c(-77.6769243893987, 38.6652577197053)"
51061930206,"Census Tract 9302.06, Fauquier County, Virginia",1965,171,"c(-77.82908391679, 38.6461121887146)",-77.82908391679,38.6461121887146,"c(-77.82908391679, 38.6461121887146)"
51069050803,"Census Tract 508.03, Frederick County, Virginia",6093,285,"c(-78.1801150085572, 39.1023495287684)",-78.1801150085572,39.1023495287684,"c(-78.1801150085572, 39.1023495287684)"
51750010101,"Census Tract 101.01, Radford city, Virginia",4415,556,"c(-80.5508462601589, 37.1303038930435)",-80.5508462601589,37.1303038930435,"c(-80.5508462601589, 37.1303038930435)"
51041100927,"Census Tract 1009.27, Chesterfield County, Virginia",7559,404,"c(-77.7028876100306, 37.4723911146803)",-77.7028876100306,37.4723911146803,"c(-77.7028876100306, 37.4723911146803)"
51187020200,"Census Tract 202, Warren County, Virginia",2432,233,"c(-78.1826658812036, 38.9910436326274)",-78.1826658812036,38.9910436326274,"c(-78.1826658812036, 38.9910436326274)"
51087200108,"Census Tract 2001.08, Henrico County, Virginia",2077,97,"c(-77.5933471945645, 37.5669254074812)",-77.5933471945645,37.5669254074812,"c(-77.5933471945645, 37.5669254074812)"
51087201001,"Census Tract 2010.01, Henrico County, Virginia",5584,506,"c(-77.3806289902033, 37.583698248361)",-77.3806289902033,37.583698248361,"c(-77.3806289902033, 37.583698248361)"
51510201300,"Census Tract 2013, Alexandria city, Virginia",3178,271,"c(-77.0543321621391, 38.8236311226936)",-77.0543321621391,38.8236311226936,"c(-77.0543321621391, 38.8236311226936)"
51013100400,"Census Tract 1004, Arlington County, Virginia",3021,149,"c(-77.1061756594312, 38.9115374341011)",-77.1061756594312,38.9115374341011,"c(-77.1061756594312, 38.9115374341011)"
51700032007,"Census Tract 320.07, Newport News city, Virginia",2959,256,"c(-76.5381679431482, 37.1189599552964)",-76.5381679431482,37.1189599552964,"c(-76.5381679431482, 37.1189599552964)"
51173030301,"Census Tract 303.01, Smyth County, Virginia",2306,256,"c(-81.6123016873001, 36.8337574369286)",-81.6123016873001,36.8337574369286,"c(-81.6123016873001, 36.8337574369286)"
51095080101,"Census Tract 801.01, James City County, Virginia",4680,340,"c(-76.6665746775536, 37.2361529372619)",-76.6665746775536,37.2361529372619,"c(-76.6665746775536, 37.2361529372619)"
51087200303,"Census Tract 2003.03, Henrico County, Virginia",2858,327,"c(-77.5265911165835, 37.6016539822939)",-77.5265911165835,37.6016539822939,"c(-77.5265911165835, 37.6016539822939)"
51093280400,"Census Tract 2804, Isle of Wight County, Virginia",3320,253,"c(-76.8425265436212, 36.750943556053)",-76.8425265436212,36.750943556053,"c(-76.8425265436212, 36.750943556053)"
51540001000,"Census Tract 10, Charlottesville city, Virginia",2623,189,"c(-78.4785919718625, 38.0352299716652)",-78.4785919718625,38.0352299716652,"c(-78.4785919718625, 38.0352299716652)"
51093280200,"Census Tract 2802, Isle of Wight County, Virginia",3312,215,"c(-76.7175199661148, 36.9358030702882)",-76.7175199661148,36.9358030702882,"c(-76.7175199661148, 36.9358030702882)"
51087200109,"Census Tract 2001.09, Henrico County, Virginia",2755,188,"c(-77.5667816281426, 37.5787861348268)",-77.5667816281426,37.5787861348268,"c(-77.5667816281426, 37.5787861348268)"
51071930400,"Census Tract 9304, Giles County, Virginia",4319,301,"c(-80.8205898588541, 37.2518430244138)",-80.8205898588541,37.2518430244138,"c(-80.8205898588541, 37.2518430244138)"
51510201600,"Census Tract 2016, Alexandria city, Virginia",5531,341,"c(-77.0516637766499, 38.8115757628744)",-77.0516637766499,38.8115757628744,"c(-77.0516637766499, 38.8115757628744)"
51683910401,"Census Tract 9104.01, Manassas city, Virginia",5150,386,"c(-77.4811158500281, 38.7464130279463)",-77.4811158500281,38.7464130279463,"c(-77.4811158500281, 38.7464130279463)"
51683910402,"Census Tract 9104.02, Manassas city, Virginia",5256,309,"c(-77.5025654710386, 38.7355208999581)",-77.5025654710386,38.7355208999581,"c(-77.5025654710386, 38.7355208999581)"
51121020201,"Census Tract 202.01, Montgomery County, Virginia",5029,503,"c(-80.4480082599713, 37.2125562574555)",-80.4480082599713,37.2125562574555,"c(-80.4480082599713, 37.2125562574555)"
51710005800,"Census Tract 58, Norfolk city, Virginia",3679,392,"c(-76.2386672772661, 36.907816374192)",-76.2386672772661,36.907816374192,"c(-76.2386672772661, 36.907816374192)"
51710006602,"Census Tract 66.02, Norfolk city, Virginia",1986,182,"c(-76.2208836244672, 36.9232981985142)",-76.2208836244672,36.9232981985142,"c(-76.2208836244672, 36.9232981985142)"
51077060300,"Census Tract 603, Grayson County, Virginia",1585,150,"c(-81.4672831113502, 36.6304007751468)",-81.4672831113502,36.6304007751468,"c(-81.4672831113502, 36.6304007751468)"
51057950700,"Census Tract 9507, Essex County, Virginia",3030,255,"c(-76.894034815179, 37.9156762121559)",-76.894034815179,37.9156762121559,"c(-76.894034815179, 37.9156762121559)"
51173030100,"Census Tract 301, Smyth County, Virginia",2470,233,"c(-81.518989713098, 36.9219347646916)",-81.518989713098,36.9219347646916,"c(-81.518989713098, 36.9219347646916)"
51173030302,"Census Tract 303.02, Smyth County, Virginia",2979,284,"c(-81.5360633684879, 36.8555160128886)",-81.5360633684879,36.8555160128886,"c(-81.5360633684879, 36.8555160128886)"
51650010312,"Census Tract 103.12, Hampton city, Virginia",2479,197,"c(-76.4192699483735, 37.0456455201319)",-76.4192699483735,37.0456455201319,"c(-76.4192699483735, 37.0456455201319)"
51510200404,"Census Tract 2004.04, Alexandria city, Virginia",3039,233,"c(-77.119283353477, 38.8081263319097)",-77.119283353477,38.8081263319097,"c(-77.119283353477, 38.8081263319097)"
51510200105,"Census Tract 2001.05, Alexandria city, Virginia",4081,652,"c(-77.1134088577459, 38.8326187262917)",-77.1134088577459,38.8326187262917,"c(-77.1134088577459, 38.8326187262917)"
51085321100,"Census Tract 3211, Hanover County, Virginia",4407,329,"c(-77.3826329654432, 37.6124194959823)",-77.3826329654432,37.6124194959823,"c(-77.3826329654432, 37.6124194959823)"
51085321201,"Census Tract 3212.01, Hanover County, Virginia",3748,294,"c(-77.3232903175912, 37.5880919614773)",-77.3232903175912,37.5880919614773,"c(-77.3232903175912, 37.5880919614773)"
51710000300,"Census Tract 3, Norfolk city, Virginia",2754,273,"c(-76.252431333109, 36.9510141310537)",-76.252431333109,36.9510141310537,"c(-76.252431333109, 36.9510141310537)"
51710001300,"Census Tract 13, Norfolk city, Virginia",2302,321,"c(-76.2803516932683, 36.9178028900376)",-76.2803516932683,36.9178028900376,"c(-76.2803516932683, 36.9178028900376)"
51065020200,"Census Tract 202, Fluvanna County, Virginia",4036,263,"c(-78.2004991736289, 37.8272705908275)",-78.2004991736289,37.8272705908275,"c(-78.2004991736289, 37.8272705908275)"
51067020102,"Census Tract 201.02, Franklin County, Virginia",2434,255,"c(-79.6857495781682, 37.0169594995167)",-79.6857495781682,37.0169594995167,"c(-79.6857495781682, 37.0169594995167)"
51107611806,"Census Tract 6118.06, Loudoun County, Virginia",13156,524,"c(-77.5670925291427, 38.9121494872918)",-77.5670925291427,38.9121494872918,"c(-77.5670925291427, 38.9121494872918)"
51169030100,"Census Tract 301, Scott County, Virginia",2615,220,"c(-82.6159156681414, 36.6465342798798)",-82.6159156681414,36.6465342798798,"c(-82.6159156681414, 36.6465342798798)"
51169030500,"Census Tract 305, Scott County, Virginia",2939,251,"c(-82.4221319831195, 36.6646374663863)",-82.4221319831195,36.6646374663863,"c(-82.4221319831195, 36.6646374663863)"
51630000400,"Census Tract 4, Fredericksburg city, Virginia",3140,274,"c(-77.4575147749387, 38.2874980164704)",-77.4575147749387,38.2874980164704,"c(-77.4575147749387, 38.2874980164704)"
51067020101,"Census Tract 201.01, Franklin County, Virginia",4410,346,"c(-79.6783395166706, 37.0801266911757)",-79.6783395166706,37.0801266911757,"c(-79.6783395166706, 37.0801266911757)"
51167030402,"Census Tract 304.02, Russell County, Virginia",2350,275,"c(-81.8904288767611, 36.9584025280285)",-81.8904288767611,36.9584025280285,"c(-81.8904288767611, 36.9584025280285)"
51810046219,"Census Tract 462.19, Virginia Beach city, Virginia",3075,280,"c(-76.1946921443662, 36.7719677116254)",-76.1946921443662,36.7719677116254,"c(-76.1946921443662, 36.7719677116254)"
51810046400,"Census Tract 464, Virginia Beach city, Virginia",3990,184,"c(-76.0021232460825, 36.6216170306888)",-76.0021232460825,36.6216170306888,"c(-76.0021232460825, 36.6216170306888)"
51059450602,"Census Tract 4506.02, Fairfax County, Virginia",3834,343,"c(-77.1959433515835, 38.8631037165721)",-77.1959433515835,38.8631037165721,"c(-77.1959433515835, 38.8631037165721)"
51059481105,"Census Tract 4811.05, Fairfax County, Virginia",4175,216,"c(-77.3982383928658, 38.9361179405701)",-77.3982383928658,38.9361179405701,"c(-77.3982383928658, 38.9361179405701)"
51550021006,"Census Tract 210.06, Chesapeake city, Virginia",6392,321,"c(-76.2821830651743, 36.6796320819883)",-76.2821830651743,36.6796320819883,"c(-76.2821830651743, 36.6796320819883)"
51197050301,"Census Tract 503.01, Wythe County, Virginia",3608,258,"c(-81.2077344828668, 36.9088493198384)",-81.2077344828668,36.9088493198384,"c(-81.2077344828668, 36.9088493198384)"
51760011000,"Census Tract 110, Richmond city, Virginia",2255,331,"c(-77.4297801343212, 37.5625719010198)",-77.4297801343212,37.5625719010198,"c(-77.4297801343212, 37.5625719010198)"
51177020307,"Census Tract 203.07, Spotsylvania County, Virginia",2729,185,"c(-77.5432119789619, 38.2569189262673)",-77.5432119789619,38.2569189262673,"c(-77.5432119789619, 38.2569189262673)"
51059422402,"Census Tract 4224.02, Fairfax County, Virginia",4352,313,"c(-77.1356844838749, 38.7633599808511)",-77.1356844838749,38.7633599808511,"c(-77.1356844838749, 38.7633599808511)"
51029930201,"Census Tract 9302.01, Buckingham County, Virginia",4997,360,"c(-78.4208566031838, 37.5061814536216)",-78.4208566031838,37.5061814536216,"c(-78.4208566031838, 37.5061814536216)"
51059481101,"Census Tract 4811.01, Fairfax County, Virginia",2088,252,"c(-77.3985913297894, 38.9525532390445)",-77.3985913297894,38.9525532390445,"c(-77.3985913297894, 38.9525532390445)"
51810045406,"Census Tract 454.06, Virginia Beach city, Virginia",7096,462,"c(-76.0875013311078, 36.7901485669081)",-76.0875013311078,36.7901485669081,"c(-76.0875013311078, 36.7901485669081)"
51003011000,"Census Tract 110, Albemarle County, Virginia",5239,353,"c(-78.586378146603, 38.059689185074)",-78.586378146603,38.059689185074,"c(-78.586378146603, 38.059689185074)"
51650010311,"Census Tract 103.11, Hampton city, Virginia",3731,254,"c(-76.4133070283735, 37.0508232918388)",-76.4133070283735,37.0508232918388,"c(-76.4133070283735, 37.0508232918388)"
51059480503,"Census Tract 4805.03, Fairfax County, Virginia",2491,163,"c(-77.3669333432947, 38.983675750165)",-77.3669333432947,38.983675750165,"c(-77.3669333432947, 38.983675750165)"
51109950202,"Census Tract 9502.02, Louisa County, Virginia",3484,293,"c(-77.9026822596864, 38.0371679704328)",-77.9026822596864,38.0371679704328,"c(-77.9026822596864, 38.0371679704328)"
51109950201,"Census Tract 9502.01, Louisa County, Virginia",4716,366,"c(-78.0106542577631, 38.0272827735749)",-78.0106542577631,38.0272827735749,"c(-78.0106542577631, 38.0272827735749)"
51153901306,"Census Tract 9013.06, Prince William County, Virginia",4435,242,"c(-77.4688602404257, 38.6617922596479)",-77.4688602404257,38.6617922596479,"c(-77.4688602404257, 38.6617922596479)"
51169030600,"Census Tract 306, Scott County, Virginia",3411,278,"c(-82.5869524408514, 36.6124535315993)",-82.5869524408514,36.6124535315993,"c(-82.5869524408514, 36.6124535315993)"
51171040100,"Census Tract 401, Shenandoah County, Virginia",6824,404,"c(-78.3731898842656, 39.0033349341624)",-78.3731898842656,39.0033349341624,"c(-78.3731898842656, 39.0033349341624)"
51195931200,"Census Tract 9312, Wise County, Virginia",5823,481,"c(-82.7835639268638, 36.8514533248918)",-82.7835639268638,36.8514533248918,"c(-82.7835639268638, 36.8514533248918)"
51161030900,"Census Tract 309, Roanoke County, Virginia",4652,358,"c(-79.9583955438479, 37.1822487541477)",-79.9583955438479,37.1822487541477,"c(-79.9583955438479, 37.1822487541477)"
51059470400,"Census Tract 4704, Fairfax County, Virginia",3750,244,"c(-77.1569839607568, 38.9352735190932)",-77.1569839607568,38.9352735190932,"c(-77.1569839607568, 38.9352735190932)"
51171040700,"Census Tract 407, Shenandoah County, Virginia",3713,249,"c(-78.6731315383641, 38.7572363363878)",-78.6731315383641,38.7572363363878,"c(-78.6731315383641, 38.7572363363878)"
51700032400,"Census Tract 324, Newport News city, Virginia",2486,269,"c(-76.5652776084771, 37.1919205127705)",-76.5652776084771,37.1919205127705,"c(-76.5652776084771, 37.1919205127705)"
51770001900,"Census Tract 19, Roanoke city, Virginia",4182,411,"c(-79.984912801611, 37.2670485374781)",-79.984912801611,37.2670485374781,"c(-79.984912801611, 37.2670485374781)"
51153901510,"Census Tract 9015.10, Prince William County, Virginia",4294,260,"c(-77.6556051002169, 38.8353804129079)",-77.6556051002169,38.8353804129079,"c(-77.6556051002169, 38.8353804129079)"
51171040500,"Census Tract 405, Shenandoah County, Virginia",6973,477,"c(-78.5443309133586, 38.8800602800622)",-78.5443309133586,38.8800602800622,"c(-78.5443309133586, 38.8800602800622)"
51660000301,"Census Tract 3.01, Harrisonburg city, Virginia",2954,237,"c(-78.8965336436847, 38.4442337491449)",-78.8965336436847,38.4442337491449,"c(-78.8965336436847, 38.4442337491449)"
51059492203,"Census Tract 4922.03, Fairfax County, Virginia",3162,158,"c(-77.2642571112904, 38.7207009719188)",-77.2642571112904,38.7207009719188,"c(-77.2642571112904, 38.7207009719188)"
51059440300,"Census Tract 4403, Fairfax County, Virginia",2251,126,"c(-77.2289253158054, 38.843669550159)",-77.2289253158054,38.843669550159,"c(-77.2289253158054, 38.843669550159)"
51059452501,"Census Tract 4525.01, Fairfax County, Virginia",3113,224,"c(-77.1713085266044, 38.80658242679)",-77.1713085266044,38.80658242679,"c(-77.1713085266044, 38.80658242679)"
51550020200,"Census Tract 202, Chesapeake city, Virginia",3181,418,"c(-76.2637970343944, 36.811277344867)",-76.2637970343944,36.811277344867,"c(-76.2637970343944, 36.811277344867)"
51760060400,"Census Tract 604, Richmond city, Virginia",4824,1016,"c(-77.4653628976598, 37.5105409272699)",-77.4653628976598,37.5105409272699,"c(-77.4653628976598, 37.5105409272699)"
51059480300,"Census Tract 4803, Fairfax County, Virginia",5720,386,"c(-77.2588530408227, 38.9637815162226)",-77.2588530408227,38.9637815162226,"c(-77.2588530408227, 38.9637815162226)"
51059481600,"Census Tract 4816, Fairfax County, Virginia",2591,195,"c(-77.3348031692445, 38.9017963886153)",-77.3348031692445,38.9017963886153,"c(-77.3348031692445, 38.9017963886153)"
51059422302,"Census Tract 4223.02, Fairfax County, Virginia",4839,449,"c(-77.1438180683678, 38.7733883317995)",-77.1438180683678,38.7733883317995,"c(-77.1438180683678, 38.7733883317995)"
51540000502,"Census Tract 5.02, Charlottesville city, Virginia",4321,397,"c(-78.5101213452893, 38.0184389689637)",-78.5101213452893,38.0184389689637,"c(-78.5101213452893, 38.0184389689637)"
51067020400,"Census Tract 204, Franklin County, Virginia",5361,611,"c(-79.8860348009252, 37.1018720614849)",-79.8860348009252,37.1018720614849,"c(-79.8860348009252, 37.1018720614849)"
51630000200,"Census Tract 2, Fredericksburg city, Virginia",4712,360,"c(-77.4837372996906, 38.3109955134919)",-77.4837372996906,38.3109955134919,"c(-77.4837372996906, 38.3109955134919)"
51067020300,"Census Tract 203, Franklin County, Virginia",5337,387,"c(-79.7961493771774, 37.1642267776662)",-79.7961493771774,37.1642267776662,"c(-79.7961493771774, 37.1642267776662)"
51067020700,"Census Tract 207, Franklin County, Virginia",4416,364,"c(-79.9541130180251, 36.9042362184868)",-79.9541130180251,36.9042362184868,"c(-79.9541130180251, 36.9042362184868)"
51820003500,"Census Tract 35, Waynesboro city, Virginia",4555,396,"c(-78.9231698048814, 38.0657981775808)",-78.9231698048814,38.0657981775808,"c(-78.9231698048814, 38.0657981775808)"
51830370300,"Census Tract 3703, Williamsburg city, Virginia",6973,383,"c(-76.7278238595052, 37.2799268700287)",-76.7278238595052,37.2799268700287,"c(-76.7278238595052, 37.2799268700287)"
51153901001,"Census Tract 9010.01, Prince William County, Virginia",5446,379,"c(-77.3804587905637, 38.5883541233968)",-77.3804587905637,38.5883541233968,"c(-77.3804587905637, 38.5883541233968)"
51590000200,"Census Tract 2, Danville city, Virginia",3333,241,"c(-79.4062122085411, 36.610027428298)",-79.4062122085411,36.610027428298,"c(-79.4062122085411, 36.610027428298)"
51177020202,"Census Tract 202.02, Spotsylvania County, Virginia",4167,286,"c(-77.4696939600914, 38.2591607359078)",-77.4696939600914,38.2591607359078,"c(-77.4696939600914, 38.2591607359078)"
51087201202,"Census Tract 2012.02, Henrico County, Virginia",4478,393,"c(-77.336235662154, 37.5403995602556)",-77.336235662154,37.5403995602556,"c(-77.336235662154, 37.5403995602556)"
51540000600,"Census Tract 6, Charlottesville city, Virginia",3489,320,"c(-78.5106708859395, 38.0284752947502)",-78.5106708859395,38.0284752947502,"c(-78.5106708859395, 38.0284752947502)"
51053980100,"Census Tract 9801, Dinwiddie County, Virginia",0,12,"c(-77.872633066258, 37.0487653205579)",-77.872633066258,37.0487653205579,"c(-77.872633066258, 37.0487653205579)"
51023040402,"Census Tract 404.02, Botetourt County, Virginia",3755,235,"c(-79.8975367647306, 37.3690927740986)",-79.8975367647306,37.3690927740986,"c(-79.8975367647306, 37.3690927740986)"
51610500200,"Census Tract 5002, Falls Church city, Virginia",5041,269,"c(-77.1845980475194, 38.8848927615516)",-77.1845980475194,38.8848927615516,"c(-77.1845980475194, 38.8848927615516)"
51710002500,"Census Tract 25, Norfolk city, Virginia",5213,580,"c(-76.3074074812532, 36.8824511290336)",-76.3074074812532,36.8824511290336,"c(-76.3074074812532, 36.8824511290336)"
51710002800,"Census Tract 28, Norfolk city, Virginia",3356,283,"c(-76.2851992918586, 36.8853619626513)",-76.2851992918586,36.8853619626513,"c(-76.2851992918586, 36.8853619626513)"
51041100926,"Census Tract 1009.26, Chesterfield County, Virginia",4796,277,"c(-77.6236795170935, 37.54391478124)",-77.6236795170935,37.54391478124,"c(-77.6236795170935, 37.54391478124)"
51770002800,"Census Tract 28, Roanoke city, Virginia",4247,429,"c(-79.92792763959, 37.2431113502248)",-79.92792763959,37.2431113502248,"c(-79.92792763959, 37.2431113502248)"
51770002500,"Census Tract 25, Roanoke city, Virginia",4362,491,"c(-79.9526421047322, 37.2833114514712)",-79.9526421047322,37.2833114514712,"c(-79.9526421047322, 37.2833114514712)"
51059416300,"Census Tract 4163, Fairfax County, Virginia",1592,103,"c(-77.1819106832097, 38.6556200113505)",-77.1819106832097,38.6556200113505,"c(-77.1819106832097, 38.6556200113505)"
51059480402,"Census Tract 4804.02, Fairfax County, Virginia",4511,210,"c(-77.3283255216267, 39.0166511004734)",-77.3283255216267,39.0166511004734,"c(-77.3283255216267, 39.0166511004734)"
51059430400,"Census Tract 4304, Fairfax County, Virginia",5666,335,"c(-77.2321239713246, 38.8028941974067)",-77.2321239713246,38.8028941974067,"c(-77.2321239713246, 38.8028941974067)"
51153901212,"Census Tract 9012.12, Prince William County, Virginia",6165,559,"c(-77.3530479375871, 38.6684083473057)",-77.3530479375871,38.6684083473057,"c(-77.3530479375871, 38.6684083473057)"
51710005000,"Census Tract 50, Norfolk city, Virginia",2341,262,"c(-76.2834975423068, 36.8331206793115)",-76.2834975423068,36.8331206793115,"c(-76.2834975423068, 36.8331206793115)"
51089011200,"Census Tract 112, Henry County, Virginia",2373,255,"c(-80.0441299566415, 36.7663694029654)",-80.0441299566415,36.7663694029654,"c(-80.0441299566415, 36.7663694029654)"
51149850400,"Census Tract 8504, Prince George County, Virginia",4058,342,"c(-77.1379664655415, 37.2178149215023)",-77.1379664655415,37.2178149215023,"c(-77.1379664655415, 37.2178149215023)"
51165011600,"Census Tract 116, Rockingham County, Virginia",1707,105,"c(-78.9616247694018, 38.366449165399)",-78.9616247694018,38.366449165399,"c(-78.9616247694018, 38.366449165399)"
